ISO;Country;Subject Descriptor;Units;Scale;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;Estimates Start After
URY;Uruguay;Gross domestic product, constant prices;Percent change;;5.999;1.899;-9.391;-5.853;-1.458;0.298;7.500;5.910;0.496;1.104;0.297;3.539;7.932;2.658;7.281;-1.448;5.578;5.496;4.519;-1.939;-1.930;-3.844;-7.732;0.805;5.004;7.460;4.099;6.542;7.176;4.243;7.803;5.162;3.538;4.638;3.239;0.371;1.690;1.740;0.156;0.744;-6.263;5.277;4.922;2022
URY;Uruguay;Gross domestic product per capita, constant prices;National currency;Units;269,327.063;272,568.281;245,380.455;229,540.719;224,757.286;224,004.280;239,452.234;252,187.011;251,947.955;253,321.871;252,679.086;260,107.693;279,063.981;284,771.604;302,642.616;296,409.054;311,010.837;324,356.859;336,337.149;327,489.186;319,870.408;307,359.854;284,002.674;286,999.554;301,089.348;322,495.340;335,148.161;356,988.101;382,120.743;396,564.525;425,166.189;445,026.673;458,912.717;478,283.957;491,839.665;491,760.356;498,178.309;504,964.076;503,909.188;505,846.653;472,505.673;495,737.274;518,397.455;2015
URY;Uruguay;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;12,218.940;12,365.989;11,132.520;10,413.897;10,196.880;10,162.717;10,863.566;11,441.323;11,430.477;11,492.810;11,463.647;11,800.671;12,660.688;12,919.634;13,730.413;13,447.606;14,110.066;14,715.554;15,259.080;14,857.662;14,512.011;13,944.427;12,884.749;13,020.712;13,659.944;14,631.100;15,205.138;16,195.981;17,336.209;17,991.500;19,289.112;20,190.151;20,820.139;21,698.981;22,313.982;22,310.384;22,601.556;22,909.415;22,861.557;22,949.456;21,436.829;22,490.810;23,518.866;2015
URY;Uruguay;Inflation, average consumer prices;Index;;0.007;0.009;0.011;0.017;0.026;0.044;0.078;0.128;0.207;0.374;0.796;1.607;2.707;4.172;6.038;8.589;11.023;13.208;14.635;15.463;16.202;16.908;19.269;23.003;25.113;26.293;27.972;30.242;32.624;34.930;37.268;40.284;43.547;47.282;51.479;55.938;61.330;65.146;70.101;75.627;83.003;89.436;97.580;2022
URY;Uruguay;Inflation, average consumer prices;Percent change;;63.475;34.046;18.991;49.198;55.305;72.222;76.380;63.567;62.192;80.447;112.526;101.972;68.456;54.081;44.736;42.248;28.342;19.819;10.808;5.660;4.775;4.357;13.968;19.379;9.169;4.699;6.386;8.115;7.878;7.068;6.694;8.092;8.099;8.577;8.878;8.660;9.640;6.222;7.606;7.883;9.754;7.750;9.106;2022
URY;Uruguay;Inflation, end of period consumer prices;Index;;0.008;0.010;0.012;0.019;0.031;0.057;0.098;0.154;0.261;0.493;1.129;2.049;3.256;4.978;7.172;9.715;12.078;13.910;15.110;15.740;16.540;17.130;21.580;23.780;25.580;26.830;28.540;30.970;33.820;35.820;38.300;41.590;44.700;48.510;52.520;57.480;62.130;66.200;71.470;77.760;85.070;91.850;99.470;2022
URY;Uruguay;Inflation, end of period consumer prices;Percent change;;42.820;29.361;20.532;51.511;66.125;83.001;70.652;57.285;69.007;89.177;128.954;81.449;58.911;52.882;44.091;35.443;24.328;15.169;8.627;4.169;5.083;3.567;25.978;10.195;7.569;4.887;6.373;8.514;9.202;5.914;6.924;8.590;7.478;8.523;8.266;9.444;8.090;6.551;7.961;8.801;9.401;7.970;8.296;2022
URY;Uruguay;Unemployment rate;Percent of total labor force;;n/a;n/a;n/a;14.500;14.000;13.100;10.100;9.100;8.600;8.000;8.500;8.900;9.000;8.300;9.200;10.300;11.900;11.558;10.125;11.200;13.400;15.192;16.750;17.150;13.342;12.142;10.783;9.400;7.925;7.783;7.025;6.342;6.325;6.508;6.625;7.525;7.867;7.925;8.367;8.925;10.350;9.375;7.867;2022
URY;Uruguay;Population;Persons;Millions;2.939;2.959;2.978;2.997;3.016;3.035;3.053;3.070;3.088;3.105;3.122;3.140;3.159;3.178;3.208;3.228;3.248;3.286;3.312;3.336;3.349;3.351;3.347;3.338;3.341;3.352;3.358;3.359;3.363;3.378;3.397;3.413;3.426;3.440;3.454;3.467;3.480;3.493;3.506;3.519;3.531;3.543;3.555;2015
URY;Uruguay;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;24.461;23.806;24.965;24.412;25.537;25.744;25.998;26.184;26.596;24.987;25.800;27.013;25.995;25.505;27.105;26.496;26.494;26.987;27.217;28.516;27.939;28.069;27.261;27.239;2022
URY;Uruguay;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;27.222;26.564;27.817;27.598;27.731;26.612;26.274;26.827;26.752;26.292;27.193;27.400;26.329;27.678;28.827;29.096;28.351;29.668;29.727;30.386;30.558;32.728;29.865;29.759;2022
URY;Uruguay;General government net debt;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;34.339;32.737;30.491;29.564;37.937;39.486;40.758;44.395;44.300;44.243;46.671;50.020;57.329;53.285;50.530;2022
URY;Uruguay;Current account balance;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.641;-3.208;-2.939;-0.253;0.824;0.011;-0.457;1.241;-0.804;-2.525;-3.513;2022
UZB;Uzbekistan;Gross domestic product, constant prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;158,080.633;154,444.778;146,413.650;145,095.927;147,562.557;155,235.810;161,910.950;168,873.121;175,290.300;182,652.492;189,958.592;197,936.853;212,584.180;227,465.073;244,524.953;267,754.824;291,852.758;315,492.831;337,873.683;363,299.150;389,102.272;417,493.315;446,191.131;478,400.658;506,780.107;529,054.484;560,161.528;593,667.777;605,514.900;650,343.400;687,210.201;2022
UZB;Uzbekistan;Gross domestic product, constant prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.300;-5.200;-0.900;1.700;5.200;4.300;4.300;3.800;4.200;4.000;4.200;7.400;7.000;7.500;9.500;9.000;8.100;7.094;7.525;7.102;7.297;6.874;7.219;5.932;4.395;5.880;5.982;1.996;7.403;5.669;2022
UZB;Uzbekistan;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7,400,882.624;7,067,602.243;6,570,820.449;6,394,792.647;6,379,593.845;6,504,202.894;6,681,975.582;6,869,508.245;7,158,299.872;7,361,131.514;7,563,310.429;7,784,239.081;8,269,376.913;8,741,495.339;9,293,039.221;10,041,885.390;10,780,533.454;11,458,549.658;12,066,313.925;12,474,475.853;13,165,183.755;13,919,459.723;14,632,671.687;15,421,086.578;16,049,890.480;16,470,929.293;17,153,035.294;17,851,717.069;17,859,057.018;18,818,405.678;19,483,551.804;2022
UZB;Uzbekistan;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,099.392;2,959.818;2,751.773;2,678.055;2,671.689;2,723.874;2,798.323;2,876.859;2,997.801;3,082.744;3,167.414;3,259.936;3,463.106;3,660.823;3,891.802;4,205.409;4,514.745;4,798.689;5,053.213;5,224.145;5,513.405;5,829.285;6,127.969;6,458.147;6,721.482;6,897.807;7,183.464;7,476.063;7,479.137;7,880.899;8,159.454;2022
UZB;Uzbekistan;Inflation, average consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.004;0.022;0.371;1.502;2.313;3.952;5.097;6.580;8.226;10.467;13.324;14.989;16.087;17.808;20.143;22.390;25.329;28.444;31.944;35.920;40.194;44.897;48.973;53.119;57.805;65.826;77.362;88.599;100.000;110.849;123.538;2022
UZB;Uzbekistan;Inflation, average consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;534.180;1,568.333;304.597;53.961;70.857;28.981;29.103;25.006;27.251;27.291;12.494;7.325;10.703;13.109;11.154;13.128;12.298;12.304;12.447;11.900;11.700;9.079;8.464;8.824;13.876;17.524;14.526;12.868;10.849;11.447;2022
UZB;Uzbekistan;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.006;0.062;0.851;1.846;3.034;4.558;5.747;7.239;9.279;11.736;14.266;15.513;16.950;18.878;20.932;23.414;26.652;29.946;33.510;38.070;42.187;46.744;51.062;55.365;60.791;72.209;82.509;95.041;105.654;116.202;130.445;2022
UZB;Uzbekistan;Inflation, end of period consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;884.782;1,281.426;116.917;64.374;50.227;26.070;25.970;28.182;26.483;21.557;8.740;9.261;11.377;10.880;11.855;13.833;12.356;11.901;13.610;10.813;10.804;9.237;8.427;9.801;18.782;14.265;15.189;11.167;9.983;12.257;2022
UZB;Uzbekistan;Unemployment rate;Percent of total labor force;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.200;4.900;3.600;3.000;5.200;4.990;4.893;5.041;5.357;4.963;4.874;4.860;5.087;5.153;5.163;5.830;9.347;8.976;10.531;9.625;8.851;2022
UZB;Uzbekistan;Population;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;21.360;21.853;22.282;22.690;23.130;23.867;24.231;24.583;24.488;24.813;25.116;25.428;25.707;26.021;26.313;26.664;27.072;27.533;28.001;29.123;29.555;29.994;30.493;31.023;31.575;32.121;32.657;33.256;33.905;34.559;35.271;2022
UZB;Uzbekistan;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;25.141;27.609;22.633;27.614;33.491;29.785;32.091;30.735;29.195;27.339;28.313;26.666;25.665;24.548;27.437;28.388;32.456;29.295;28.967;28.762;29.814;27.378;26.763;24.290;24.008;23.501;26.784;26.791;25.460;25.932;30.870;2022
UZB;Uzbekistan;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;17.989;39.561;27.105;29.383;35.062;31.834;35.130;33.642;32.852;30.617;34.627;31.538;29.406;28.069;24.715;24.834;26.485;27.476;26.405;23.652;23.929;25.227;24.865;24.567;23.304;22.352;24.822;27.115;28.714;30.485;35.038;2022
UZB;Uzbekistan;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UZB;Uzbekistan;Current account balance;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-5.294;-6.365;1.468;-0.157;-5.615;-3.168;-0.542;-0.762;3.178;1.269;2.284;5.057;5.714;6.390;8.103;6.464;8.877;4.196;4.579;4.622;1.791;1.798;2.568;1.046;0.249;2.381;-6.796;-5.592;-5.028;-7.032;-0.769;2022
VUT;Vanuatu;Gross domestic product, constant prices;National currency;Billions;24.098;25.153;25.651;26.423;28.953;29.243;29.199;28.354;27.874;28.301;31.611;32.606;33.449;33.695;36.755;37.124;37.988;39.852;40.321;40.457;42.854;41.398;39.246;40.929;42.561;44.819;48.611;50.009;52.810;54.414;55.099;56.829;57.403;57.669;59.478;59.696;62.495;66.443;68.370;70.586;67.062;67.497;68.745;2020
VUT;Vanuatu;Gross domestic product, constant prices;Percent change;;5.451;4.375;1.980;3.010;9.577;1.001;-0.149;-2.894;-1.695;1.533;11.697;3.147;2.584;0.736;9.079;1.005;2.328;4.907;1.176;0.337;5.925;-3.398;-5.198;4.288;3.987;5.305;8.461;2.876;5.601;3.037;1.259;3.140;1.010;0.463;3.137;0.367;4.689;6.317;2.900;3.241;-4.992;0.648;1.850;2020
VUT;Vanuatu;Gross domestic product per capita, constant prices;National currency;Units;209,548.773;211,365.651;208,541.292;209,703.080;222,715.800;216,613.331;210,067.187;201,093.903;192,232.711;193,843.293;213,591.142;215,935.708;217,201.129;214,619.479;223,774.403;220,295.920;219,712.877;224,652.956;221,534.607;216,720.771;224,430.579;211,959.961;196,450.742;200,186.839;203,489.262;209,466.880;222,081.613;223,331.234;230,537.863;232,515.607;229,836.775;231,723.379;228,801.129;224,693.754;226,531.941;222,250.352;229,373.961;238,381.062;239,780.315;241,986.465;222,284.095;216,308.433;213,007.207;2020
VUT;Vanuatu;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;2,407.777;2,428.653;2,396.200;2,409.550;2,559.070;2,488.951;2,413.733;2,310.628;2,208.810;2,227.316;2,454.225;2,481.164;2,495.704;2,466.041;2,571.233;2,531.265;2,524.565;2,581.328;2,545.497;2,490.185;2,578.773;2,435.482;2,257.276;2,300.205;2,338.151;2,406.836;2,551.783;2,566.141;2,648.947;2,671.672;2,640.892;2,662.569;2,628.992;2,581.797;2,602.918;2,553.722;2,635.574;2,739.068;2,755.146;2,780.495;2,554.109;2,485.447;2,447.515;2020
VUT;Vanuatu;Inflation, average consumer prices;Index;;34.558;43.835;46.760;47.533;50.155;50.690;53.106;61.624;67.022;72.215;75.652;80.546;83.815;86.803;88.802;90.782;91.623;94.201;97.550;99.500;102.025;105.675;107.750;111.000;112.575;113.925;116.250;120.825;126.675;132.118;135.768;136.955;138.800;140.825;141.950;145.475;146.700;151.200;154.800;159.000;167.500;171.425;183.400;2022
VUT;Vanuatu;Inflation, average consumer prices;Percent change;;11.240;26.846;6.673;1.653;5.516;1.066;4.766;16.039;8.760;7.748;4.759;6.469;4.058;3.566;2.303;2.230;0.926;2.813;3.556;1.999;2.538;3.578;1.964;3.016;1.419;1.199;2.041;3.935;4.842;4.297;2.763;0.874;1.347;1.459;0.799;2.483;0.842;3.067;2.381;2.713;5.346;2.343;6.986;2022
VUT;Vanuatu;Inflation, end of period consumer prices;Index;;37.222;47.172;46.605;48.847;50.394;50.858;54.932;64.648;68.460;73.841;77.034;81.368;85.552;87.046;89.363;90.857;90.782;95.415;99.600;99.600;103.700;106.100;108.500;111.700;112.600;114.700;116.900;121.700;128.800;131.926;136.268;137.900;139.000;141.100;142.600;144.700;147.800;152.700;155.600;161.000;171.600;172.800;194.300;2022
VUT;Vanuatu;Inflation, end of period consumer prices;Percent change;;18.361;26.731;-1.202;4.812;3.166;0.921;8.011;17.687;5.896;7.860;4.324;5.626;5.142;1.747;2.661;1.672;-0.082;5.103;4.386;0.000;4.116;2.314;2.262;2.949;0.806;1.865;1.918;4.106;5.834;2.427;3.291;1.197;0.798;1.511;1.063;1.473;2.142;3.315;1.899;3.470;6.584;0.699;12.442;2022
VUT;Vanuatu;Unemployment rate;Percent of total labor force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VUT;Vanuatu;Population;Persons;Millions;0.115;0.119;0.123;0.126;0.130;0.135;0.139;0.141;0.145;0.146;0.148;0.151;0.154;0.157;0.164;0.169;0.173;0.177;0.182;0.187;0.191;0.195;0.200;0.204;0.209;0.214;0.219;0.224;0.229;0.234;0.240;0.245;0.251;0.257;0.263;0.269;0.272;0.279;0.285;0.292;0.302;0.312;0.323;2020
VUT;Vanuatu;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;30.404;29.509;22.531;22.862;25.375;22.680;21.706;21.240;23.313;19.170;19.008;18.702;17.494;19.314;20.151;20.591;22.726;27.760;26.716;25.705;22.936;22.755;22.662;24.790;35.093;35.524;35.935;39.508;42.631;41.429;45.748;35.520;2020
VUT;Vanuatu;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;33.212;31.832;26.200;24.355;27.962;24.457;22.213;27.887;23.865;25.446;22.334;22.336;18.842;18.514;18.295;20.105;22.450;27.803;27.562;28.334;25.129;24.455;22.908;23.352;44.091;36.266;37.135;33.253;39.820;43.376;43.419;41.681;2020
VUT;Vanuatu;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VUT;Vanuatu;Current account balance;Percent of GDP;;0.955;12.340;10.340;7.984;15.127;1.062;4.756;9.510;1.697;7.605;2.742;-2.728;-2.562;-1.268;-3.478;-2.153;-1.229;0.342;2.379;-6.920;1.259;-1.361;-6.076;-8.058;-2.780;-9.153;-6.054;-6.606;-10.676;-8.178;-6.195;-8.051;-6.760;-3.477;4.730;-7.411;-2.427;-6.410;8.657;27.839;7.892;0.846;-4.198;2020
VEN;Venezuela;Gross domestic product, constant prices;National currency;Billions;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2018
VEN;Venezuela;Gross domestic product, constant prices;Percent change;;-4.947;-1.288;2.645;-9.856;5.223;0.867;6.080;4.801;6.510;-13.920;6.468;9.730;6.060;0.275;-2.349;3.952;-0.198;6.371;0.294;-5.970;3.687;3.394;-8.856;-7.755;18.287;10.318;9.872;8.754;5.278;-3.202;-1.489;4.176;5.626;1.343;-3.894;-6.221;-17.040;-15.671;-19.655;-27.670;-29.995;1.000;8.000;2018
VEN;Venezuela;Gross domestic product per capita, constant prices;National currency;Units;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2010
VEN;Venezuela;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;20,269.805;19,414.093;19,352.483;16,966.222;17,364.986;17,040.310;17,859.783;18,258.949;18,972.565;15,942.172;16,424.921;17,598.874;18,236.231;17,875.426;17,071.747;17,364.625;16,965.327;17,681.779;17,386.052;16,027.475;16,072.354;16,344.033;14,654.861;13,302.039;15,486.200;16,817.907;18,193.888;19,485.748;20,206.023;19,268.582;18,703.222;19,201.845;19,991.093;19,973.370;18,928.600;17,511.156;14,482.920;12,322.101;10,427.235;7,836.525;5,459.720;5,587.197;6,184.136;2010
VEN;Venezuela;Inflation, average consumer prices;Index;;0.087;0.101;0.111;0.118;0.132;0.147;0.164;0.210;0.272;0.503;0.707;0.949;1.247;1.722;2.769;4.429;8.852;13.282;18.034;22.285;25.897;29.142;35.679;46.772;56.944;66.029;75.050;89.083;117.092;147.583;189.183;238.542;288.800;406.167;658.675;1,460.533;5,184.142;27,896.758;18,265,146.450;3,654,129,639.975;89,714,263,101.083;1,514,837,123,421.100;4,340,647,318,305.240;2022
VEN;Venezuela;Inflation, average consumer prices;Percent change;;21.355;16.244;9.607;6.242;12.250;11.382;11.544;28.137;29.468;84.463;40.656;34.205;31.423;38.122;60.817;59.923;99.876;50.040;35.782;23.570;16.206;12.531;22.434;31.091;21.747;15.955;13.663;18.699;31.441;26.041;28.187;26.090;21.069;40.639;62.169;121.738;254.949;438.117;65,374.082;19,906.024;2,355.147;1,588.513;186.542;2022
VEN;Venezuela;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;0.142;0.155;0.175;0.245;0.332;0.601;0.820;1.074;1.416;2.067;3.531;5.531;11.241;15.468;20.094;24.118;27.358;30.718;40.307;51.223;61.050;69.816;81.661;100.000;130.900;163.700;208.200;265.600;318.900;498.100;839.500;2,357.900;8,826.900;84,970.300;110,597,550.200;10,711,919,274.400;327,767,509,170.000;2,577,508,248,886.000;8,608,511,938,486.650;2022
VEN;Venezuela;Inflation, end of period consumer prices;Percent change;;n/a;n/a;n/a;n/a;n/a;9.122;12.711;40.275;35.510;81.006;36.478;31.018;31.857;45.941;70.836;56.615;103.243;37.609;29.906;20.028;13.431;12.282;31.215;27.084;19.185;14.358;16.966;22.457;30.900;25.057;27.184;27.570;20.068;56.193;68.540;180.870;274.354;862.629;130,060.244;9,585.494;2,959.839;686.383;233.986;2022
VEN;Venezuela;Unemployment rate;Percent of total labor force;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;14.525;14.008;13.358;15.996;18.188;15.067;12.242;9.958;8.492;7.354;7.879;8.508;8.204;7.823;7.470;6.700;7.400;20.863;27.886;35.554;n/a;n/a;n/a;n/a;2011
VEN;Venezuela;Population;Persons;Millions;14.952;15.410;15.868;16.316;16.773;17.241;17.450;17.888;18.336;18.784;19.411;19.879;20.347;20.815;21.283;21.751;22.219;22.676;23.130;23.593;24.394;24.803;25.212;25.622;26.033;26.445;26.858;27.273;27.689;28.106;28.524;28.944;29.365;29.786;30.206;30.620;30.714;30.442;28.903;27.817;27.951;27.586;26.917;2010
VEN;Venezuela;General government revenue;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;23.965;31.619;35.771;31.616;24.279;24.746;31.030;27.005;35.670;33.566;24.301;26.847;32.743;27.305;29.508;32.347;34.385;37.625;37.662;33.134;31.418;24.584;26.359;31.117;28.151;26.099;21.798;14.885;11.223;8.493;6.394;8.720;4.298;5.942;5.963;2017
VEN;Venezuela;General government total expenditure;Percent of GDP;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;33.210;32.526;31.933;33.892;30.647;27.667;42.217;32.869;27.730;30.989;28.790;26.105;28.293;31.899;30.990;32.175;31.914;33.530;39.267;35.949;34.879;33.269;31.099;39.361;38.007;36.451;31.607;22.948;19.686;21.766;36.670;18.725;9.312;10.548;11.987;2017
VEN;Venezuela;General government net debt;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VEN;Venezuela;Current account balance;Percent of GDP;;7.411;5.661;-4.848;6.028;8.725;6.209;-3.264;-2.967;-9.174;5.460;17.466;3.604;-6.214;-3.329;4.495;2.759;12.744;4.356;-4.826;2.166;10.079;1.611;7.977;14.096;13.825;17.749;14.823;5.782;10.202;0.160;1.755;5.164;0.694;1.778;2.291;-12.795;-3.427;7.513;8.442;5.885;-3.492;-1.185;3.592;2018
VNM;Vietnam;Gross domestic product, constant prices;National currency;Billions;385,896.349;408,267.677;441,542.634;472,861.458;512,568.883;541,372.679;559,547.119;573,809.293;603,073.660;650,113.995;682,928.381;722,599.582;785,464.927;848,915.043;923,905.307;1,012,050.306;1,106,576.022;1,196,780.652;1,265,773.144;1,326,195.912;1,416,209.069;1,513,855.283;1,621,040.943;1,740,044.417;1,875,584.211;2,017,139.348;2,157,894.825;2,311,741.796;2,442,627.690;2,574,477.593;2,739,843.172;2,915,553.938;3,076,041.911;3,246,870.226;3,455,392.133;3,696,825.710;3,944,143.679;4,217,874.761;4,532,739.396;4,866,315.598;5,005,843.601;5,133,981.289;5,545,715.929;2022
VNM;Vietnam;Gross domestic product, constant prices;Percent change;;-3.497;5.797;8.150;7.093;8.397;5.619;3.357;2.549;5.100;7.800;5.047;5.809;8.700;8.078;8.834;9.540;9.340;8.152;5.765;4.774;6.787;6.895;7.080;7.341;7.789;7.547;6.978;7.129;5.662;5.398;6.423;6.413;5.505;5.554;6.422;6.987;6.690;6.940;7.465;7.359;2.867;2.560;8.020;2022
VNM;Vietnam;Gross domestic product per capita, constant prices;National currency;Units;7,122,487.021;7,381,443.983;7,828,769.887;8,227,970.202;8,751,389.538;9,066,700.503;9,184,949.694;9,210,422.149;9,497,222.991;10,036,650.437;10,115,515.971;10,508,027.238;11,220,685.779;11,919,117.324;12,755,886.157;13,745,591.655;14,790,874.042;15,748,968.202;16,403,142.631;16,930,286.806;17,837,511.494;18,812,854.039;19,881,679.685;21,142,278.636;22,580,310.098;24,061,497.037;25,501,742.285;27,063,368.608;28,322,480.447;29,560,352.300;31,146,029.435;33,183,936.545;34,636,484.140;36,172,998.137;38,084,801.344;40,308,501.715;42,549,645.876;45,028,319.798;47,881,387.155;50,436,503.441;51,298,474.022;52,118,356.906;55,757,300.841;2021
VNM;Vietnam;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;1,437.143;1,489.395;1,579.654;1,660.203;1,765.816;1,829.438;1,853.298;1,858.437;1,916.307;2,025.150;2,041.063;2,120.262;2,264.059;2,404.986;2,573.825;2,773.524;2,984.436;3,177.756;3,309.752;3,416.117;3,599.173;3,795.973;4,011.636;4,265.994;4,556.153;4,855.020;5,145.627;5,460.725;5,714.783;5,964.555;6,284.506;6,695.705;6,988.794;7,298.825;7,684.580;8,133.268;8,585.476;9,085.612;9,661.291;10,176.850;10,350.775;10,516.207;11,250.457;2021
VNM;Vietnam;Inflation, average consumer prices;Index;;0.004;0.006;0.013;0.019;0.031;0.059;0.328;1.510;7.165;14.027;19.081;34.693;47.773;51.776;56.687;66.281;69.988;72.154;78.006;81.211;79.775;79.528;82.771;85.505;92.256;100.000;107.503;116.478;143.403;153.035;167.126;198.341;216.396;230.668;240.089;241.605;248.051;256.785;265.875;273.311;282.118;287.288;296.455;2022
VNM;Vietnam;Inflation, average consumer prices;Percent change;;25.156;69.600;95.401;49.487;64.897;91.602;453.538;360.357;374.354;95.770;36.031;81.817;37.705;8.379;9.483;16.926;5.593;3.095;8.110;4.108;-1.768;-0.310;4.079;3.303;7.895;8.394;7.503;8.349;23.115;6.717;9.207;18.678;9.103;6.595;4.085;0.631;2.668;3.521;3.540;2.797;3.222;1.833;3.191;2022
VNM;Vietnam;Inflation, end of period consumer prices;Index;;n/a;n/a;n/a;n/a;n/a;n/a;5.103;3.339;12.243;16.487;27.410;45.936;54.023;56.876;65.139;84.592;92.381;92.228;80.381;80.135;79.628;80.364;83.674;86.254;94.726;103.080;109.986;123.878;148.519;158.199;176.784;208.830;223.064;236.529;240.879;242.317;253.796;260.388;268.155;282.198;282.726;287.839;301.101;2022
